UPC#12,UPC#11,KEHE#,CUST ITEM#,BRAND,ITEM DESC,SIZE,UOM,PACK,CASE PRICE,RETAIL PRICE,CAT1,CAT2,CAT3,CLASS DESC,DIV DESC,DEPARTMENT,ITEM STATUS,CASE LENGTH,CASE WIDTH,CASE HEIGHT,CASE WEIGHT
074680000957,07468000095,218503,,WOEBER,WOEBER MUSTARD SNDWCH PAL HORSRDSH,16.00,OZ,6,13.500,3.29,SPECIALTY GROCE,CONDIMENTS DRES,MUSTARD,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000007,6.00,7.500,7.500
740699003066,74069900306,218507,,MAGGI,MAGGI SEASONING LIQ WURZE,4.400,OZ,12,44.640,5.39,Specialty Groce,SPICES SEASONIN,GERMAN,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000008,6.00,6.500,7.050
072457660113,07245766011,218541,,WALDEN FARMS,WALDEN FARMS PEANUT SPRD CF,12.00,OZ,6,22.080,5.29,Specialty Groce,NUT BUTTERS,PEANUT BUTTER,NUT BUTTERS & TAHINI,SPECIALTY GROCERY,100,ACTIVE,0000007,5.25,8.130,8.500
074265002178,07426500217,218682,,ZIYAD,ZIYAD WHEAT CRKD NO3 COURSE,16.00,OZ,12,32.520,3.89,Specialty Groce,MIDDLE EASTERN,BAKING,BAKING INGREDIENTS SUPPLIES,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,8.50,4.750,12.400
074888303027,07488830302,218690,,MAYACAMAS,MAYACAMAS MIX GF GRAVY CHICKEN,.700,OZ,12,13.680,1.69,NATURAL GROCERY,SPICES SEASONIN,GRAVY FOIL MIXES,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000014,11.25,5.750,6.480
015665770465,01566577046,218697,,PIRATE BRANDS,PIRATE BRANDS PB SMART PUFFS AWC 6PK,6.750,OZ,12,72.600,8.69,Natural Grocery,CHIPS & PRETZEL,PUFFED SNACKS,CHIPS & PRETZELS,NATURAL GROCERY,100,ACTIVE,0000023,19.75,10.750,7.230
051651093682,05165109368,218703,,MARANATHA,MARANATHA NUT BTTR ALMND NOSTIR CRMY,12.00,OZ,6,54.000,12.89,Natural Grocery,NUT BUTTERS,ALMOND BUTTER,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000009,6.31,8.000,8.000
051651093699,05165109369,218704,,MARANATHA,MARANATHA NUT BTTR ALMND NOSTIR CRNCHY,12.00,OZ,6,54.000,12.89,Natural Grocery,NUT BUTTERS,ALMOND BUTTER,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000009,6.31,4.840,8.000
071072011720,07107201172,218721,,ALESSI,ALESSI VINEGAR BALSAMIC RED ORG,8.500,OZ,6,17.940,4.29,Specialty Groce,VINEGAR COOKING,VINEGAR BALSAMIC,VINEGAR COOKING WINES,SPECIALTY GROCERY,100,ACTIVE,0000007,5.00,7.750,6.500
071072011737,07107201173,218722,,ALESSI,ALESSI VINEGAR BALSAMIC WHT ORG,8.500,OZ,6,17.940,4.29,Specialty Groce,VINEGAR COOKING,VINEGAR BALSAMIC,VINEGAR COOKING WINES,SPECIALTY GROCERY,100,ACTIVE,0000007,5.00,7.750,6.500
072457660229,07245766022,218755,,WALDEN FARMS,WALDEN FARMS MAYO CF AMAZIN SWT TANGY,12.00,FL,6,22.080,5.29,Specialty Groce,CONDIMENTS DRES,MAYONNAISE,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000009,6.25,5.250,8.500
748404287947,74840428794,218781,,SEEDS OF CHANGE,SEEDS OF CHANGE RICE & QUINOA BLND GRLC O,8.500,OZ,12,36.960,4.49,Natural Grocery,ENTREE PREPARED,GRAIN & RICE DISHES,ENTREE PREPARED DISHES,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000015,5.12,7.750,7.350
074235284511,07423528451,218819,,MRS GRASS,MRS GRASS MIX SOUP CHICKEN NOODLE,5.000,OZ,12,20.040,2.39,Specialty Groce,SS SOUP CHILI B,SOUP MIXES,SS SOUP CHILI BROTH STOCK BLLN,SPECIALTY GROCERY,100,ACTIVE,0000009,9.20,6.900,4.950
075705503217,07570550321,218861,,TEEKANNE,TEEKANNE TEA HRBL ROSE HIP,20.00,BG,10,28.700,4.19,Specialty Groce,TEA,HERBAL TEA - BAGS,TEA,SPECIALTY GROCERY,100,ACTIVE,0000014,5.25,6.400,2.300
071524130030,07152413003,218944,,LA PREFERIDA,LA PREFERIDA RICE LONG GRAIN,16.00,OZ,24,25.200,1.59,Specialty Groce,AUTHENTIC MEXIC,BEANS GRAINS RICE,BEANS GRAINS RICE,SPECIALTY GROCERY,100,ACTIVE,0000015,11.50,5.250,24.720
733286000203,73328600020,219033,,HOOTERS,HOOTERS SSNNG SALT PILLAR,6.500,OZ,6,17.220,4.19,SPECIALTY GROCE,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000006,4.38,5.350,2.520
734756000082,73475600008,219073,,STUBBS,STUBBS SAUCE BBQ HCKRY BRBN,18.00,OZ,6,23.700,5.69,Specialty Groce,CONDIMENTS DRES,BBQ SAUCE,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000009,6.60,7.500,10.860
085968001009,08596800100,219152,,GOLDEN STAR,GOLDEN STAR RICE JASMINE PREM,5.000,LB,6,57.180,13.69,Specialty Groce,BEANS GRAINS RI,MAINSTREAM,BEANS GRAINS RICE,SPECIALTY GROCERY,100,ACTIVE,0000014,12.00,8.300,31.080
047600011074,04760001107,219173,,WEBER,WEBER SSNNG RSTD GRLC & HERB,2.750,OZ,6,13.320,3.19,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000022,11.13,5.440,18.000
069702000091,06970200009,219188,,SABLE & ROSENFE,SABLE & ROSENFELD TIPSY CHERRIES WHISKEY,10.00,OZ,6,23.940,5.79,Specialty Groce,SS FRUIT & VEG,CANNED FRUIT,SS FRUIT & VEG,SPECIALTY GROCERY,100,ACTIVE,0000005,7.50,5.000,6.360
897574000303,89757400030,219326,,LORENZA,LORENZA CORN PUFD PNUT FLAV CURLY,5.290,OZ,12,30.840,3.69,Specialty Groce,CHIPS & PRETZEL,GERMAN,CHIPS & PRETZELS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000015,11.75,10.750,4.680
884284040200,88428404020,219398,,NEWMANS OWN ORG,NEWMANS OWN ORGANIC RAISINS ORG ZIPBAG,6.000,OZ,12,44.400,5.29,Natural Grocery,NUT SEED DRD FR,DRIED FRUIT,NUT SEED DRD FRUIT TRAIL MIXES,NATURAL GROCERY,100,ACTIVE,0000017,6.50,7.500,5.520
884284040255,88428404025,219399,,NEWMANS OWN ORG,NEWMANS OWN ORGANIC RAISINS ORG CAN,15.00,OZ,12,74.760,8.99,Natural Grocery,NUT SEED DRD FR,DRIED FRUIT,NUT SEED DRD FRUIT TRAIL MIXES,NATURAL GROCERY,100,ACTIVE,0000016,12.37,5.370,12.840
884284041207,88428404120,219400,,NEWMANS OWN ORG,NEWMANS OWN ORGANIC PRUNES PITTED ORG ZIPBAG,6.000,OZ,12,51.360,6.19,Natural Grocery,NUT SEED DRD FR,DRIED FRUIT,NUT SEED DRD FRUIT TRAIL MIXES,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000017,6.50,7.500,5.520
884284042204,88428404220,219401,,NEWMANS OWN ORG,NEWMANS OWN ORGANIC CRANBERRIES DRIED ORG ZIP,4.000,OZ,12,55.080,6.59,Natural Grocery,NUT SEED DRD FR,DRIED FRUIT,NUT SEED DRD FRUIT TRAIL MIXES,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000017,6.50,7.500,3.840
892035002001,89203500200,219446,,WOODYS,WOODYS SAUCE COOK-IN,13.00,OZ,6,30.480,7.29,Specialty Groce,CONDIMENTS DRES,BBQ SAUCE,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000009,6.00,6.000,8.520
073214009503,07321400950,219473,,MEZZETTA,MEZZETTA SAUCE PARM ASIGO&ROMANO,25.00,OZ,6,28.860,6.89,Natural Grocery,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,NATURAL GROCERY,100,ACTIVE,0000010,7.25,6.630,14.200
041642001505,04164200150,219515,,SOLO,SOLO PASTE MARZIPAN,8.000,OZ,6,22.320,5.39,Specialty Groce,BAKING INGREDIE,PASTE EXTRACTS,BAKING INGREDIENTS SUPPLIES,SPECIALTY GROCERY,100,ACTIVE,0000011,8.50,3.500,8.000
724742008536,72474200853,219563,,ALBA BOTANICA,ALBA BOTANICA HAIR WASH HYDRTNG GARDENIA,12.00,OZ,1,7.180,10.29,Health Body Car,HAIR CARE,SHAMPOO,HAIR CARE,HEALTH BODY CARE,100,ACTIVE,0000007,5.00,8.250,5.700
724742008512,72474200851,219564,,ALBA BOTANICA,ALBA BOTANICA HAIR WASH MANGO MSTRZING,12.00,OZ,1,7.180,10.29,Health Body Car,HAIR CARE,SHAMPOO,HAIR CARE,HEALTH BODY CARE,100,ACTIVE,0000007,5.00,8.250,5.700
724742008550,72474200855,219565,,ALBA BOTANICA,ALBA BOTANICA HAIR WASH XRICH COCONUT MLK,12.00,OZ,1,7.180,10.29,Health Body Car,HAIR CARE,SHAMPOO,HAIR CARE,HEALTH BODY CARE,100,ACTIVE,0000007,5.00,8.250,5.700
724742008611,72474200861,219566,,ALBA BOTANICA,ALBA BOTANICA CONDTNR XRICH COCONUT MLK,12.00,OZ,1,7.180,10.29,Health Body Car,HAIR CARE,CONDITIONER,HAIR CARE,HEALTH BODY CARE,100,ACTIVE,0000007,5.00,8.250,5.550
058449777656,05844977765,219662,,NATURES PATH,NATURES PATH CEREAL FLX PLS RDBRY ORG,10.60,OZ,12,49.920,5.99,Natural Grocery,COLD CEREAL,ADULT & FAMILY CEREA,COLD CEREAL,NATURAL GROCERY,100,ACTIVE,0000016,13.00,11.000,10.370
856308000057,85630800005,219669,,NATIERRA,NATIERRA SALT PINK COARSE,9.000,OZ,6,44.280,10.59,Natural Grocery,SPICES SEASONIN,SALT,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000010,6.00,5.000,7.000
856308000064,85630800006,219670,,NATIERRA,NATIERRA SALT PINK FINE,10.00,OZ,6,44.280,10.59,Specialty Groce,SPICES SEASONIN,SALT,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000010,6.00,5.000,7.500
021136010626,02113601062,219753,,TOPO CHICO,TOPO CHICO WATER MINERAL ORGNL GLASS,25.40,FO,12,26.400,3.19,Specialty Groce,AUTHENTIC MEXIC,SPARKLING WATER,MEXICAN SPARKLING WATER,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000013,9.72,11.810,36.500
078895700015,07889570001,219756,,LEE KUM KEE,LEE KUM KEE SAUCE HOISIN,8.500,OZ,6,14.880,3.59,Specialty Groce,CONDIMENTS DRES,AUTHENTIC,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000008,5.60,3.700,5.640
718604966348,71860496634,219801,,NONNIS,NONNIS BISCOTTI TURTLE PCN,6.880,OZ,6,23.700,5.69,Specialty Groce,COOKIES DESSERT,BISCOTTI,COOKIES,SPECIALTY GROCERY,100,ACTIVE,0000012,7.50,2.100,2.100
718604146504,71860414650,219802,,NONNIS,NONNIS BISCOTTI ALMOND TOFFEE,6.880,OZ,6,23.700,5.69,Specialty Groce,COOKIES DESSERT,BISCOTTI,COOKIES,SPECIALTY GROCERY,100,ACTIVE,0000012,7.50,2.100,2.100
070353316202,07035331620,219822,,BLUE RUNNER,BLUE RUNNER BEAN RED CREAM STYLE,16.00,OZ,12,27.480,3.29,Specialty Groce,SS FRUIT & VEG,CANNED BEANS,SS FRUIT & VEG,SPECIALTY GROCERY,100,ACTIVE,0000012,9.00,4.750,14.000
607959001098,60795900109,219826,,GAEA NORTH AMER,GAEA NORTH AMERICA OIL OLIVE XVRGN DOP KLMTA,17.00,OZ,6,68.400,16.29,Specialty Groce,OILS,OLIVE OILS,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000000,.00,.000,12.000
072248292011,07224829201,219864,,INTERNATIONAL C,INTERNATIONAL COLLECTION OIL AVOCADO,8.450,OZ,6,73.800,17.59,Specialty Groce,OILS,AVOCADO OIL,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000004,7.50,6.300,6.000
072248292059,07224829205,219866,,INTERNATIONAL C,INTERNATIONAL COLLECTION OIL PUMPKIN SEED,8.450,OZ,6,73.800,17.59,Specialty Groce,OILS,VEGETABLE & OTHER CO,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000004,7.50,6.300,6.480
072248292028,07224829202,219867,,INTERNATIONAL C,INTERNATIONAL COLLECTION OIL FLAX SEED,8.450,FO,6,43.200,10.29,Specialty Groce,OILS,VEGETABLE & OTHER CO,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000004,7.50,6.300,6.000
072248292042,07224829204,219868,,INTERNATIONAL C,INTERNATIONAL COLLECTION OIL MACADAMIA NUT,8.450,OZ,6,48.480,11.59,Specialty Groce,OILS,VEGETABLE & OTHER CO,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000004,7.50,6.300,6.000
851087000250,85108700025,219877,,PEANUT BUTTER &,PEANUT BUTTER & CO PEANUT BTTR BEES KNEE HONE,16.00,OZ,6,25.800,6.19,Natural Grocery,NUT BUTTERS,PEANUT BUTTER,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000009,7.00,4.800,6.750
851087000267,85108700026,219878,,PEANUT BUTTER &,PEANUT BUTTER & CO PEANUT BTTR MGHTY MAPLE,16.00,OZ,6,25.800,6.19,Natural Grocery,NUT BUTTERS,PEANUT BUTTER,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000009,7.00,4.800,6.780
069702900407,06970290040,219948,,SABLE & ROSENFE,SABLE & ROSENFELD TIPSY OLIVE STFD BLUE CHS,5.000,OZ,6,25.440,6.09,Specialty Groce,OLIVES PICKLES,OLIVES,OLIVES PICKLES PEPPERS,SPECIALTY GROCERY,100,ACTIVE,0000007,4.75,5.750,6.000
069702300306,06970230030,219949,,SABLE & ROSENFE,SABLE & ROSENFELD BRUSCHETTA OLV MED TPPNG,16.00,OZ,6,34.200,8.19,Specialty Groce,OLIVES PICKLES,OLIVES,OLIVES PICKLES PEPPERS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000004,7.00,11.000,9.500
842826000198,84282600019,219972,,VEGETA,VEGETA SSNNG GOURMET TIN,17.50,OZ,12,77.280,9.29,Specialty Groce,SPICES SEASONIN,EASTERN EURO,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000014,10.50,8.250,31.920
842826000358,84282600035,219973,,VEGETA,VEGETA SSNNG GOURMET BAG,17.50,OZ,12,67.800,8.09,Specialty Groce,SPICES SEASONIN,EASTERN EURO,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000011,7.00,7.000,15.480
836093002108,83609300210,219975,,IZZE BEVERAGE,IZZE BEVERAGE JUICE 4PK SPRKL PEACH,48.00,FO,6,29.400,7.09,Natural Grocery,CELEBRATION BEV,SPARKLING JUICE,CELEBRATION BEVERAGES,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000015,10.56,9.000,31.000
089836186102,08983618610,219981,,SIMPLY ORGANIC,SIMPLY ORGANIC BTL ROSEMRY LEAF,1.230,OZ,6,20.280,4.89,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,2.730
089836186133,08983618613,219982,,SIMPLY ORGANIC,SIMPLY ORGANIC SSNNG THYME LEAF ORG BTTL,.780,OZ,6,22.080,5.29,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,2.560
089836186010,08983618601,219983,,SIMPLY ORGANIC,SIMPLY ORGANIC SSNNG CILANTRO ORG BTTL,.780,OZ,6,22.080,5.29,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,2.560
089836186027,08983618602,219986,,SIMPLY ORGANIC,SIMPLY ORGANIC BTL CORIANDER,2.290,OZ,6,23.700,5.69,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,3.150
089836186034,08983618603,219987,,SIMPLY ORGANIC,SIMPLY ORGANIC BTL RED PEPPER CRSHD,1.590,OZ,6,22.200,5.29,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,2.880
089836186041,08983618604,219989,,SIMPLY ORGANIC,SIMPLY ORGANIC SSNNG DILL WEED ORG BTTL,.810,OZ,6,25.620,6.19,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,2.570
089836187604,08983618760,219990,,SIMPLY ORGANIC,SIMPLY ORGANIC CHILI PWDR,2.890,OZ,6,25.620,6.19,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,3.390
089836187611,08983618761,219991,,SIMPLY ORGANIC,SIMPLY ORGANIC BTL CAYENNE PPPR,2.890,OZ,6,23.700,5.69,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,3.390
089836187628,08983618762,219992,,SIMPLY ORGANIC,SIMPLY ORGANIC CLOVE GRND,2.820,OZ,6,33.960,8.09,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,3.360
089836187635,08983618763,219993,,SIMPLY ORGANIC,SIMPLY ORGANIC SSNNG CURRY PWDR,3.000,OZ,6,25.620,6.19,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,3.430
089836186065,08983618606,219994,,SIMPLY ORGANIC,SIMPLY ORGANIC BTL ITALIAN,.950,OZ,6,23.640,5.69,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,2.620
089836186089,08983618608,219997,,SIMPLY ORGANIC,SIMPLY ORGANIC BTL ONION POWDER,3.000,OZ,6,25.620,6.19,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,3.430
089836187659,08983618765,219998,,SIMPLY ORGANIC,SIMPLY ORGANIC PAPRIKA GRND,2.960,OZ,6,25.620,6.19,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,3.410
089836187666,08983618766,219999,,SIMPLY ORGANIC,SIMPLY ORGANIC NUTMEG GRND,2.300,OZ,6,33.960,8.09,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000006,4.60,5.200,3.150
089836187642,08983618764,220000,,SIMPLY ORGANIC,SIMPLY ORGANIC BAY LEAF,.140,OZ,6,33.900,8.09,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,2.300
071524210275,07152421027,220006,,LA PREFERIDA,LA PREFERIDA TORTILLA FLOUR 10IN,10.00,PC,12,29.520,3.99,Specialty Groce,MAINSTREAM MEXI,TORTILLA,HISPANIC TORTILLA SHELLS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000021,11.25,6.500,21.000
090478216225,09047821622,220011,,JARRITOS,JARRITOS SODA TAMARIND,1.500,LT,8,13.280,2.39,Specialty Groce,AUTHENTIC MEXIC,MAINSTREAM SODA,MEXICAN MAINSTREAM SODA,SPECIALTY GROCERY,100,ACTIVE,0000011,7.73,12.360,29.900
090478216218,09047821621,220012,,JARRITOS,JARRITOS SODA MANDARIN,1.500,LT,8,13.280,2.39,Specialty Groce,AUTHENTIC MEXIC,MAINSTREAM SODA,MEXICAN MAINSTREAM SODA,SPECIALTY GROCERY,100,ACTIVE,0000011,7.73,12.360,29.900
090478216232,09047821623,220013,,JARRITOS,JARRITOS SODA FRUIT PUNCH,1.500,LT,8,13.280,2.39,Specialty Groce,AUTHENTIC MEXIC,MAINSTREAM SODA,MEXICAN MAINSTREAM SODA,SPECIALTY GROCERY,100,ACTIVE,0000011,7.73,12.360,29.900
090478216270,09047821627,220014,,JARRITOS,JARRITOS SODA PINEAPPLE,1.500,LT,8,13.280,2.39,Specialty Groce,AUTHENTIC MEXIC,MAINSTREAM SODA,MEXICAN MAINSTREAM SODA,SPECIALTY GROCERY,100,ACTIVE,0000011,7.73,12.360,29.900
090478216805,09047821680,220015,,MINERAGUA,MINERAGUA WATER MINERAGUA,1.500,LT,8,13.280,2.39,Specialty Groce,AUTHENTIC MEXIC,SPARKLING WATER,MEXICAN SPARKLING WATER,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000011,7.73,12.360,29.700
090478216263,09047821626,220018,,JARRITOS,JARRITOS SODA GRAPEFRUIT,1.500,LT,8,13.280,2.39,Specialty Groce,AUTHENTIC MEXIC,MAINSTREAM SODA,MEXICAN MAINSTREAM SODA,SPECIALTY GROCERY,100,ACTIVE,0000011,7.73,12.360,29.900
058449860075,05844986007,220021,,NATURES PATH,NATURES PATH CEREAL KID LPIN LMRS ORG,10.00,OZ,12,48.120,5.79,Natural Grocery,COLD CEREAL,KID CEREAL,COLD CEREAL,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000015,15.00,10.300,9.960
039047001459,03904700145,220113,,WALKERS,WALKERS SHORTBREAD HIGHLANDERS,4.700,OZ,12,42.840,5.19,Specialty Groce,COOKIES DESSERT,PACKAGED COOKIES,COOKIES,SPECIALTY GROCERY,100,ACTIVE,0000009,8.50,7.250,5.000
070670005100,07067000510,220155,,REESE,REESE ARTICHOKE HRTS GRLLD MRNT,7.500,OZ,12,22.200,2.69,Specialty Groce,OLIVES PICKLES,PICKLED & MARINATED,OLIVES PICKLES PEPPERS,SPECIALTY GROCERY,100,ACTIVE,0000011,8.50,3.500,11.040
737539190406,73753919040,220174,,SUNBUTTER NATUR,SUNBUTTER NATURAL NUT BTTR SUNFLWR CRNCHY,16.00,OZ,6,34.560,8.29,Natural Grocery,NUT BUTTERS,OTHER NUT/SEED BUTTE,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000012,.00,9.500,6.780
737539191205,73753919120,220175,,SUNBUTTER NATUR,SUNBUTTER NATURAL NUT BTTR SUNFLWR NTRL,16.00,OZ,6,34.560,8.29,Natural Grocery,NUT BUTTERS,OTHER NUT/SEED BUTTE,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000006,9.50,5.750,6.750
737539190017,73753919001,220176,,SUNBUTTER NATUR,SUNBUTTER NATURAL NUT BTTR ORGNL CRMY,16.00,OZ,6,34.560,8.29,Natural Grocery,NUT BUTTERS,OTHER NUT/SEED BUTTE,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000012,9.50,5.500,6.780
737539190499,73753919049,220177,,SUNBUTTER NATUR,SUNBUTTER NATURAL NUT BTTR SNFLWR NTRL ORG,16.00,OZ,6,46.620,11.19,Natural Grocery,NUT BUTTERS,OTHER NUT/SEED BUTTE,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000009,6.25,5.250,6.750
074683099507,07468309950,220352,,EMERILS,EMERILS SAUCE PSTA KICKEDUP TMO,25.00,OZ,6,22.260,5.39,Specialty Groce,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,SPECIALTY GROCERY,100,ACTIVE,0000011,7.50,7.000,14.440
074683099491,07468309949,220353,,EMERILS,EMERILS SAUCE PSTA RSTD GAAAHLIC,25.00,OZ,6,22.260,5.39,Specialty Groce,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,SPECIALTY GROCERY,100,ACTIVE,0000011,7.50,7.000,14.250
074683099460,07468309946,220355,,EMERILS,EMERILS SAUCE PSTA MARINARA,25.00,OZ,6,22.260,5.39,Specialty Groce,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000011,7.50,7.000,16.310
074683099422,07468309942,220357,,EMERILS,EMERILS SAUCE PSTA ITAL TMO & BASIL,25.00,OZ,6,22.260,5.39,Specialty Groce,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,SPECIALTY GROCERY,100,ACTIVE,0000011,7.50,7.000,14.820
074683099477,07468309947,220359,,EMERILS,EMERILS SAUCE PSTA VODKA,25.00,OZ,6,22.260,5.39,Specialty Groce,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,SPECIALTY GROCERY,100,ACTIVE,0000011,7.50,7.000,12.760
089836028280,08983602828,220411,,FRONTIER HERB,FRONTIER HERB TEA LSE ROOIBOS,16.00,OZ,1,13.660,13.66,Bulk,COFFEE TEA,TEA,BULK COFFEE TEA,BULK,100,ACTIVE,0000020,16.00,13.250,13.850
039047012608,03904701260,220477,,WALKERS,WALKERS SHORTBREAD ASTD,8.800,OZ,6,34.800,8.29,Specialty Groce,COOKIES DESSERT,PACKAGED COOKIES,COOKIES,SPECIALTY GROCERY,100,ACTIVE,0000009,5.90,1.000,4.400
041390014703,04139001470,220522,,KIKKOMAN,KIKKOMAN SAUCE TERIYAKI TRPL GNGR,19.50,OZ,6,23.340,5.59,Specialty Groce,CONDIMENTS DRES,MAINSTREAM,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000009,6.75,8.000,11.730
041390015564,04139001556,220523,,KIKKOMAN,KIKKOMAN SAUCE PEANUT THAI STYLE,9.000,OZ,6,18.300,4.39,Specialty Groce,CONDIMENTS DRES,MAINSTREAM,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000007,5.00,6.000,11.640
045243000486,04524300048,220653,,SPRECHER,SPRECHER SODA CHERRY COLA 4PK,64.00,OZ,6,30.000,7.19,Specialty Groce,CRAFT SODA,REGULAR,CRAFT SODA,SPECIALTY GROCERY,100,ACTIVE,0000018,12.25,9.000,42.000
